system:index,centroidLatLon,date,siteName,snow_albedo,surface_latent_heat_flux,surface_latent_heat_flux_hourly,surface_net_solar_radiation,surface_net_solar_radiation_hourly,surface_net_thermal_radiation,surface_net_thermal_radiation_hourly,surface_pressure,surface_sensible_heat_flux,surface_sensible_heat_flux_hourly,surface_solar_radiation_downwards,surface_solar_radiation_downwards_hourly,surface_thermal_radiation_downwards,surface_thermal_radiation_downwards_hourly,system:time_start,temperature_2m,temperature_of_snow_layer,u_component_of_wind_10m,v_component_of_wind_10m,.geo
0_20250307T14,"[78.30000, 16.20000]",20250307 1400,"Site0 78,30000 16,20000",0.8490557074546814,46116.0,5424.0,217562.0,26590.0,-1411079.0,-132943.0,97115.68359375,149832.0,16987.0,1446852.0,175958.0,1.1410108E7,785987.0,1.741356E12,264.26670837402344,260.4548797607422,1.683135986328125,-0.5206766128540039,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T15,"[78.30000, 16.20000]",20250307 1500,"Site0 78,30000 16,20000",0.8487429022789001,50932.0,4816.0,228334.0,10772.0,-1487423.0,-76344.0,97112.83203125,165432.0,15600.0,1517960.0,71108.0,1.2241995E7,831887.0,1.7413596E12,264.0476989746094,260.40057373046875,1.68988037109375,-0.481475830078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T16,"[78.30000, 16.20000]",20250307 1600,"Site0 78,30000 16,20000",0.8484300971031189,56060.0,5128.0,229364.05078125,1030.05078125,-1596392.0,-108969.0,97132.41796875,182780.0,17348.0,1524742.49609375,6782.49609375,1.3042605E7,800610.0,1.7413632E12,264.09092712402344,260.27955627441406,1.6645050048828125,-0.403167724609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T17,"[78.30000, 16.20000]",20250307 1700,"Site0 78,30000 16,20000",0.8481172919273376,60772.0,4712.0,229362.99609375,-1.0546875,-1689209.0,-92817.0,97121.52734375,199192.0,16412.0,1524741.5,-0.99609375,1.3850808E7,808203.0,1.7413668E12,264.33497619628906,260.1821594238281,1.51385498046875,-0.3928680419921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T18,"[78.30000, 16.20000]",20250307 1800,"Site0 78,30000 16,20000",0.8478044867515564,64760.0,3988.0,229364.37109375,1.375,-1764881.0,-75672.0,97133.1796875,213512.0,14320.0,1524741.5,0.0,1.4673999E7,823191.0,1.7413704E12,264.4625701904297,260.10874938964844,1.35150146484375,-0.3954315185546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T19,"[78.30000, 16.20000]",20250307 1900,"Site0 78,30000 16,20000",0.8474764227867126,69000.0,4240.0,229363.70703125,-0.6640625,-1899965.0,-135084.0,97089.3203125,230232.0,16720.0,1524741.6875,0.1875,1.5438138E7,764139.0,1.741374E12,264.95635986328125,259.94212341308594,1.520294189453125,-0.4300994873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T20,"[78.30000, 16.20000]",20250307 2000,"Site0 78,30000 16,20000",0.8471483588218689,73956.0,4956.0,229363.70703125,0.0,-2060606.0,-160641.0,97130.7734375,250612.0,20380.0,1524741.6875,0.0,1.6163156E7,725018.0,1.7413776E12,264.8214416503906,259.7409973144531,1.324371337890625,-0.4589385986328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T21,"[78.30000, 16.20000]",20250307 2100,"Site0 78,30000 16,20000",0.8468202948570251,78096.0,4140.0,229363.70703125,0.0,-2183806.0,-123200.0,97128.890625,268072.0,17460.0,1524741.6875,0.0,1.6912915E7,749759.0,1.7413812E12,264.5917510986328,259.5960998535156,1.1266021728515625,-0.37349605560302734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T22,"[78.30000, 16.20000]",20250307 2200,"Site0 78,30000 16,20000",0.8464922308921814,82016.0,3920.0,229363.70703125,0.0,-2344106.0,-160300.0,97175.328125,285060.0,16988.0,1524741.6875,0.0,1.7624082E7,711167.0,1.7413848E12,264.4465026855469,259.388671875,1.107417106628418,-0.32021045684814453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250307T23,"[78.30000, 16.20000]",20250307 2300,"Site0 78,30000 16,20000",0.8461641669273376,85788.0,3772.0,229363.70703125,0.0,-2489587.0,-145481.0,97186.83984375,301544.0,16484.0,1524741.6875,0.0,1.8340165E7,716083.0,1.7413884E12,264.26043701171875,259.2054748535156,1.0687971115112305,-0.400848388671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T00,"[78.30000, 16.20000]",20250308 0000,"Site0 78,30000 16,20000",0.8458437323570251,89452.0,3664.0,229363.70703125,0.0,-2618451.0,-128864.0,97184.15234375,317164.0,15620.0,1524741.6875,0.0,1.906952E7,729355.0,1.741392E12,264.0001220703125,259.04844665527344,1.0390911102294922,-0.4634857177734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T01,"[78.30000, 16.20000]",20250308 0100,"Site0 78,30000 16,20000",0.8455232977867126,3753.25,3753.25,0.0,0.0,-144661.125,-144661.125,97191.88671875,16021.5,16021.5,0.0,0.0,713794.4375,713794.4375,1.7413956E12,263.7911834716797,258.86692810058594,0.9540996551513672,-0.6176185607910156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T02,"[78.30000, 16.20000]",20250308 0200,"Site0 78,30000 16,20000",0.8451952338218689,7469.5,3716.25,0.0,0.0,-282912.875,-138251.75,97170.56640625,31737.0,15715.5,0.0,0.0,1429916.125,716121.6875,1.7413992E12,263.5231475830078,258.6952667236328,0.849365234375,-0.6890935897827148,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T03,"[78.30000, 16.20000]",20250308 0300,"Site0 78,30000 16,20000",0.8448671698570251,11388.5,3919.0,0.0,0.0,-463812.25,-180899.375,97173.34375,48597.0,16860.0,0.0,0.0,2100607.6875,670691.5625,1.7414028E12,263.27452087402344,258.45672607421875,0.7299957275390625,-0.7200927734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T04,"[78.30000, 16.20000]",20250308 0400,"Site0 78,30000 16,20000",0.8445467352867126,14873.0,3484.5,0.0,0.0,-597024.5,-133212.25,97174.25,63423.0,14826.0,0.0,0.0,2808167.0,707559.3125,1.7414064E12,263.1148986816406,258.2928161621094,0.6989898681640625,-0.6879787445068359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T05,"[78.30000, 16.20000]",20250308 0500,"Site0 78,30000 16,20000",0.8442263007164001,18406.0,3533.0,0.0,0.0,-764553.5,-167529.0,97180.3984375,78681.0,15258.0,0.0,0.0,3483282.0,675115.0,1.74141E12,262.8506774902344,258.0740966796875,0.73321533203125,-0.6587982177734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T06,"[78.30000, 16.20000]",20250308 0600,"Site0 78,30000 16,20000",0.8439134955406189,21680.0,3274.0,0.0,0.0,-882773.5,-118220.0,97205.36328125,92640.0,13959.0,0.0,0.0,4201233.0,717951.0,1.7414136E12,262.8113708496094,257.9346160888672,0.8253173828125,-0.6031951904296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T07,"[78.30000, 16.20000]",20250308 0700,"Site0 78,30000 16,20000",0.8435930609703064,25254.0,3574.0,688.0,688.0,-975483.5,-92710.0,97203.1953125,106866.0,14226.0,4406.0,4406.0,4950751.0,749518.0,1.7414172E12,263.53099060058594,257.83998107910156,1.0921630859375,-0.638397216796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T08,"[78.30000, 16.20000]",20250308 0800,"Site0 78,30000 16,20000",0.8432726263999939,29190.0,3936.0,12742.0,12054.0,-1076072.0,-100588.5,97230.265625,123063.0,16197.0,81300.0,76894.0,5700774.0,750023.0,1.7414208E12,263.5648956298828,257.7544860839844,1.0528106689453125,-0.5574798583984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T09,"[78.30000, 16.20000]",20250308 0900,"Site0 78,30000 16,20000",0.8429445624351501,32762.0,3572.0,40722.0,27980.0,-1186051.0,-109979.0,97248.9453125,138125.0,15062.0,259216.0,177916.0,6446812.0,746038.0,1.7414244E12,263.58042907714844,257.67779541015625,1.11212158203125,-0.38134765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T10,"[78.30000, 16.20000]",20250308 1000,"Site0 78,30000 16,20000",0.8426164984703064,36262.0,3500.0,82926.0,42204.0,-1323119.0,-137068.0,97291.6015625,153567.0,15442.0,527108.0,267892.0,7169067.0,722255.0,1.741428E12,263.6414489746094,257.58033752441406,1.2079620361328125,-0.4044647216796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T11,"[78.30000, 16.20000]",20250308 1100,"Site0 78,30000 16,20000",0.8422960638999939,39296.0,3034.0,130302.0,47376.0,-1400277.0,-77158.0,97309.109375,167442.0,13875.0,827192.0,300084.0,7951039.0,781972.0,1.7414316E12,263.76609802246094,257.58607482910156,1.2684783935546875,-0.3697357177734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T12,"[78.30000, 16.20000]",20250308 1200,"Site0 78,30000 16,20000",0.8419832587242126,42570.0,3274.0,181756.0,51454.0,-1530097.0,-129820.0,97305.7109375,183159.0,15717.0,1152474.0,325282.0,8692889.0,741850.0,1.7414352E12,263.7579040527344,257.51585388183594,1.415283203125,-0.324462890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T13,"[78.30000, 16.20000]",20250308 1300,"Site0 78,30000 16,20000",0.8416704535484314,46264.0,3694.0,225970.0,44214.0,-1678840.0,-148743.0,97314.34375,201588.0,18429.0,1431510.0,279036.0,9412199.0,719310.0,1.7414388E12,263.7597961425781,257.4079284667969,1.5191802978515625,-0.3021240234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T14,"[78.30000, 16.20000]",20250308 1400,"Site0 78,30000 16,20000",0.8413729071617126,49992.0,3728.0,259552.0,33582.0,-1808800.0,-129960.0,97311.31640625,221116.0,19528.0,1643028.0,211518.0,1.0143E7,730801.0,1.7414424E12,263.74488830566406,257.3164520263672,1.5828704833984375,-0.2781982421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T15,"[78.30000, 16.20000]",20250308 1500,"Site0 78,30000 16,20000",0.8410906195640564,53494.0,3502.0,274064.0,14512.0,-1896894.0,-88094.0,97308.1328125,240272.0,19156.0,1734278.0,91250.0,1.0913669E7,770669.0,1.741446E12,263.5826110839844,257.2619171142578,1.6160430908203125,-0.285797119140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T16,"[78.30000, 16.20000]",20250308 1600,"Site0 78,30000 16,20000",0.8408235907554626,57052.0,3558.0,276050.44140625,1986.44140625,-1989530.0,-92636.0,97312.92578125,260512.0,20240.0,1746742.49609375,12464.49609375,1.1682826E7,769157.0,1.7414496E12,263.5580749511719,257.1797180175781,1.646087646484375,-0.2607269287109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T17,"[78.30000, 16.20000]",20250308 1700,"Site0 78,30000 16,20000",0.8405718207359314,60640.0,3588.0,276050.41015625,-0.03125,-2087139.0,-97609.0,97313.58203125,281540.0,21028.0,1746742.4375,-0.05859375,1.244465E7,761824.0,1.7414532E12,263.4130401611328,257.08827209472656,1.680877685546875,-0.2257080078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T18,"[78.30000, 16.20000]",20250308 1800,"Site0 78,30000 16,20000",0.8403353095054626,64264.0,3624.0,276049.98046875,-0.4296875,-2182490.0,-95351.0,97318.72265625,302896.0,21356.0,1746741.6875,-0.75,1.320559E7,760940.0,1.7414568E12,263.4300231933594,257.00299072265625,1.645111083984375,-0.207763671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T19,"[78.30000, 16.20000]",20250308 1900,"Site0 78,30000 16,20000",0.8400301337242126,68924.0,4660.0,276049.98046875,0.0,-2381422.0,-198932.0,97317.109375,327300.0,24404.0,1746741.6875,0.0,1.3859375E7,653785.0,1.7414604E12,262.42913818359375,256.75279235839844,1.285186767578125,-0.1145782470703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T20,"[78.30000, 16.20000]",20250308 2000,"Site0 78,30000 16,20000",0.8397249579429626,72652.0,3728.0,276049.98046875,0.0,-2548888.0,-167466.0,97357.91796875,347560.0,20260.0,1746741.6875,0.0,1.4520844E7,661469.0,1.741464E12,262.3870849609375,256.5476989746094,1.2779388427734375,-0.0796051025390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T21,"[78.30000, 16.20000]",20250308 2100,"Site0 78,30000 16,20000",0.8394274115562439,76256.0,3604.0,276049.98046875,0.0,-2691263.0,-142375.0,97339.83203125,367136.0,19576.0,1746741.6875,0.0,1.5198851E7,678007.0,1.7414676E12,262.28111267089844,256.3827667236328,1.2484283447265625,-0.1674957275390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T22,"[78.30000, 16.20000]",20250308 2200,"Site0 78,30000 16,20000",0.8391451239585876,79632.0,3376.0,276049.98046875,0.0,-2806060.0,-114797.0,97359.50390625,385460.0,18324.0,1746741.6875,0.0,1.5904266E7,705415.0,1.7414712E12,262.2810974121094,256.26080322265625,1.1297149658203125,-0.2414703369140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250308T23,"[78.30000, 16.20000]",20250308 2300,"Site0 78,30000 16,20000",0.8388399481773376,82744.0,3112.0,276049.98046875,0.0,-2917973.0,-111913.0,97339.2578125,402416.0,16956.0,1746741.6875,0.0,1.6617247E7,712981.0,1.7414748E12,262.28050231933594,256.14112854003906,0.991851806640625,-0.3202362060546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T00,"[78.30000, 16.20000]",20250309 0000,"Site0 78,30000 16,20000",0.8385347723960876,85676.0,2932.0,276049.98046875,0.0,-3037290.0,-119317.0,97321.97265625,418580.0,16164.0,1746741.6875,0.0,1.7324848E7,707601.0,1.7414784E12,262.30120849609375,256.00791931152344,0.8911285400390625,-0.3931427001953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T01,"[78.30000, 16.20000]",20250309 0100,"Site0 78,30000 16,20000",0.8382219672203064,2596.75,2596.75,0.0,0.0,-85567.6875,-85567.6875,97304.21875,14413.25,14413.25,0.0,0.0,740550.0,740550.0,1.741482E12,262.2816925048828,255.9266815185547,0.7678070068359375,-0.36328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T02,"[78.30000, 16.20000]",20250309 0200,"Site0 78,30000 16,20000",0.8379244208335876,4795.5,2198.75,0.0,0.0,-144261.375,-58693.6875,97287.828125,26576.5,12163.25,0.0,0.0,1514152.0,773602.0,1.7414856E12,262.30665588378906,255.88650512695312,0.65924072265625,-0.3574066162109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T03,"[78.30000, 16.20000]",20250309 0300,"Site0 78,30000 16,20000",0.8376497626304626,7074.0,2278.5,0.0,0.0,-255290.25,-111028.875,97276.19140625,39223.0,12646.5,0.0,0.0,2242771.5625,728619.5625,1.7414892E12,262.30743408203125,255.76034545898438,0.639801025390625,-0.514434814453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T04,"[78.30000, 16.20000]",20250309 0400,"Site0 78,30000 16,20000",0.8373979926109314,9404.0,2330.0,0.0,0.0,-330569.25,-75279.0,97249.4296875,51844.0,12621.0,0.0,0.0,3000269.5,757497.9375,1.7414928E12,262.2887268066406,255.6932830810547,0.5046844482421875,-0.7040557861328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T05,"[78.30000, 16.20000]",20250309 0500,"Site0 78,30000 16,20000",0.8372072577476501,11616.0,2212.0,0.0,0.0,-365070.5,-34501.25,97225.28125,63305.0,11461.0,0.0,0.0,3802563.5,802294.0,1.7414964E12,262.32305908203125,255.6912078857422,0.314849853515625,-0.857696533203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T06,"[78.30000, 16.20000]",20250309 0600,"Site0 78,30000 16,20000",0.8370470404624939,13773.0,2157.0,0.0,0.0,-381912.5,-16842.0,97219.91796875,74027.0,10722.0,0.0,0.0,4633408.0,830844.5,1.7415E12,262.3934783935547,255.71607971191406,0.234405517578125,-1.0182037353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T07,"[78.30000, 16.20000]",20250309 0700,"Site0 78,30000 16,20000",0.8371004462242126,16045.0,2272.0,1196.0,1196.0,-364004.5,17908.0,97204.21875,84046.0,10019.0,7344.0,7344.0,5509480.0,876072.0,1.7415036E12,262.47621154785156,255.79888916015625,0.6045684814453125,-0.9769744873046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T08,"[78.30000, 16.20000]",20250309 0800,"Site0 78,30000 16,20000",0.8371538519859314,18242.0,2197.0,12836.0,11640.0,-340072.0,23932.5,97219.20703125,93683.0,9637.0,78636.0,71292.0,6405673.0,896193.0,1.7415072E12,262.6319274902344,255.90921020507812,0.3336181640625,-1.003143310546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T09,"[78.30000, 16.20000]",20250309 0900,"Site0 78,30000 16,20000",0.8372072577476501,20042.0,1800.0,38940.0,26104.0,-315643.0,24429.0,97245.3046875,101786.0,8103.0,238496.0,159860.0,7314549.0,908876.0,1.7415108E12,262.7770538330078,256.03871154785156,-0.02618408203125,-0.9561614990234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T10,"[78.30000, 16.20000]",20250309 1000,"Site0 78,30000 16,20000",0.8372225165367126,21884.0,1842.0,74870.0,35930.0,-335483.0,-19840.0,97267.8046875,110097.0,8311.0,458650.0,220154.0,8189008.0,874459.0,1.7415144E12,262.8924560546875,256.1120147705078,-0.2771453857421875,-0.86358642578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T11,"[78.30000, 16.20000]",20250309 1100,"Site0 78,30000 16,20000",0.8371614813804626,23650.0,1766.0,119812.0,44942.0,-360295.0,-24812.0,97281.640625,118195.0,8098.0,733952.0,275302.0,9057087.0,868079.0,1.741518E12,262.9203796386719,256.19166564941406,-0.4834442138671875,-0.83831787109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T12,"[78.30000, 16.20000]",20250309 1200,"Site0 78,30000 16,20000",0.8370622992515564,25500.0,1850.0,163500.0,43688.0,-380571.0,-20276.0,97312.6796875,126910.0,8715.0,1001476.0,267524.0,9930364.0,873277.0,1.7415216E12,262.9659729003906,256.27687072753906,-0.63983154296875,-0.9961738586425781,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T13,"[78.30000, 16.20000]",20250309 1300,"Site0 78,30000 16,20000",0.8369554877281189,27836.0,2336.0,206092.0,42592.0,-412265.0,-31694.0,97322.6640625,137874.0,10964.0,1262116.0,260640.0,1.0793778E7,863414.0,1.7415252E12,263.10951232910156,256.34706115722656,-0.734161376953125,-1.1258697509765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T14,"[78.30000, 16.20000]",20250309 1400,"Site0 78,30000 16,20000",0.8369249701499939,30954.0,3118.0,237156.0,31064.0,-466856.0,-54591.0,97348.04296875,151963.0,14089.0,1452076.0,189960.0,1.1633079E7,839301.0,1.7415288E12,263.2718200683594,256.36622619628906,-0.735504150390625,-1.2757892608642578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T15,"[78.30000, 16.20000]",20250309 1500,"Site0 78,30000 16,20000",0.8371004462242126,34268.0,3314.0,252774.10942077637,15618.109420776367,-476284.0,-9428.0,97380.64453125,166864.0,14901.0,1547576.4999847412,95500.49998474121,1.25111E7,878021.0,1.7415324E12,263.51348876953125,256.4370574951172,-0.785675048828125,-1.509805679321289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T16,"[78.30000, 16.20000]",20250309 1600,"Site0 78,30000 16,20000",0.8373216986656189,37960.0,3692.0,255601.125,2827.015579223633,-457132.0,19152.0,97430.87109375,183675.0,16811.0,1564875.31640625,17298.81642150879,1.3421515E7,910415.0,1.741536E12,263.3824157714844,256.5358581542969,-0.94647216796875,-1.7328662872314453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T17,"[78.30000, 16.20000]",20250309 1700,"Site0 78,30000 16,20000",0.8373140692710876,43000.0,5040.0,255600.72265625,-0.40234375,-486664.0,-29532.0,97476.23046875,206401.0,22726.0,1564875.375,0.05859375,1.4288977E7,867462.0,1.7415396E12,263.0120391845703,256.5626525878906,-1.275115966796875,-1.9707489013671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T18,"[78.30000, 16.20000]",20250309 1800,"Site0 78,30000 16,20000",0.8371004462242126,48688.0,5688.0,255602.265625,1.54296875,-498432.0,-11768.0,97537.578125,233053.0,26652.0,1564876.5625,1.1875,1.516835E7,879373.0,1.7415432E12,262.98443603515625,256.6255645751953,-1.44488525390625,-2.162158966064453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T19,"[78.30000, 16.20000]",20250309 1900,"Site0 78,30000 16,20000",0.8368791937828064,54560.0,5872.0,255601.96875,-0.296875,-529037.0,-30605.0,97563.14453125,262662.0,29609.0,1564876.125,-0.4375,1.6030516E7,862166.0,1.7415468E12,262.72032165527344,256.6638488769531,-1.2642364501953125,-2.3546218872070312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T20,"[78.30000, 16.20000]",20250309 2000,"Site0 78,30000 16,20000",0.8365740180015564,60728.0,6168.0,255601.96875,0.0,-587676.0,-58639.0,97638.5859375,294709.0,32047.0,1564874.75,-1.375,1.6861919E7,831403.0,1.7415504E12,263.04432678222656,256.65953063964844,-1.1406097412109375,-2.1914405822753906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T21,"[78.30000, 16.20000]",20250309 2100,"Site0 78,30000 16,20000",0.8362459540367126,67156.0,6428.0,255601.96875,0.0,-696875.0,-109199.0,97678.640625,328763.0,34054.0,1564874.75,0.0,1.7634847E7,772928.0,1.741554E12,263.3961639404297,256.57591247558594,-1.101806640625,-2.0542449951171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T22,"[78.30000, 16.20000]",20250309 2200,"Site0 78,30000 16,20000",0.8359178900718689,73308.0,6152.0,255601.96875,0.0,-809859.0,-112984.0,97709.0234375,362429.0,33666.0,1564874.75,0.0,1.8388635E7,753788.0,1.7415576E12,263.96929931640625,256.48529052734375,-1.0233306884765625,-1.9031543731689453,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250309T23,"[78.30000, 16.20000]",20250309 2300,"Site0 78,30000 16,20000",0.8355821967124939,79164.0,5856.0,255601.96875,0.0,-932113.0,-122254.0,97742.41796875,395036.0,32607.0,1564874.75,0.0,1.9122867E7,734232.0,1.7415612E12,264.0536346435547,256.3770446777344,-0.8475494384765625,-1.723221778869629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T00,"[78.30000, 16.20000]",20250310 0000,"Site0 78,30000 16,20000",0.8352541327476501,84516.0,5352.0,255601.96875,0.0,-1061462.0,-129349.0,97749.19140625,425028.0,29992.0,1564874.75,0.0,1.9841202E7,718335.0,1.7415648E12,263.7589111328125,256.2529602050781,-0.8325042724609375,-1.5434761047363281,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T01,"[78.30000, 16.20000]",20250310 0100,"Site0 78,30000 16,20000",0.8349260687828064,4767.75,4767.75,0.0,0.0,-109837.125,-109837.125,97759.2109375,26691.5,26691.5,0.0,0.0,730357.375,730357.375,1.7415684E12,263.5376739501953,256.15472412109375,-0.94122314453125,-1.3353548049926758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T02,"[78.30000, 16.20000]",20250310 0200,"Site0 78,30000 16,20000",0.8345903754234314,9146.0,4378.25,0.0,0.0,-218164.5,-108327.375,97751.1015625,51066.0,24374.5,0.0,0.0,1460731.9375,730374.5625,1.741572E12,263.23191833496094,256.05438232421875,-1.1087646484375,-1.0088653564453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T03,"[78.30000, 16.20000]",20250310 0300,"Site0 78,30000 16,20000",0.8342623114585876,13040.5,3894.5,0.0,0.0,-314805.5,-96641.0,97743.32421875,72645.0,21579.0,0.0,0.0,2201302.0,740570.0625,1.7415756E12,262.89324951171875,255.9676055908203,-1.171173095703125,-0.8044891357421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T04,"[78.30000, 16.20000]",20250310 0400,"Site0 78,30000 16,20000",0.8339266180992126,16805.0,3764.5,0.0,0.0,-430081.75,-115276.25,97740.91015625,93354.0,20709.0,0.0,0.0,2923303.0,722001.0,1.7415792E12,262.44166564941406,255.85009765625,-1.220733642578125,-0.651947021484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T05,"[78.30000, 16.20000]",20250310 0500,"Site0 78,30000 16,20000",0.8335985541343689,20620.0,3815.0,0.0,0.0,-571286.0,-141204.25,97732.28515625,114021.0,20667.0,0.0,0.0,3614123.5,690820.5,1.7415828E12,261.70306396484375,255.6896514892578,-1.410888671875,-0.4972991943359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T06,"[78.30000, 16.20000]",20250310 0600,"Site0 78,30000 16,20000",0.8332704901695251,24245.0,3625.0,0.0,0.0,-664123.0,-92837.0,97705.73046875,132619.0,18598.0,0.0,0.0,4344907.0,730783.5,1.7415864E12,260.8280029296875,255.60531616210938,-1.561614990234375,-0.3216094970703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T07,"[78.30000, 16.20000]",20250310 0700,"Site0 78,30000 16,20000",0.8329424262046814,27512.0,3267.0,2548.0,2548.0,-777426.0,-113303.0,97685.64453125,147716.0,15097.0,15264.0,15264.0,5059284.0,714377.0,1.74159E12,257.7046813964844,255.4856414794922,-1.6698150634765625,-0.1739501953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T08,"[78.30000, 16.20000]",20250310 0800,"Site0 78,30000 16,20000",0.8326219916343689,29352.0,1840.0,18764.0,16216.0,-816310.5,-38884.5,97702.55859375,155690.0,7974.0,112164.0,96900.0,5846419.0,787135.0,1.7415936E12,255.99539184570312,255.49697875976562,-1.7668914794921875,-0.0731658935546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T09,"[78.30000, 16.20000]",20250310 0900,"Site0 78,30000 16,20000",0.8322939276695251,30974.0,1622.0,53462.0,34698.0,-906045.0,-89734.5,97699.54296875,164013.0,8323.0,319050.0,206886.0,6597694.0,751275.0,1.7415972E12,255.70008850097656,255.45501708984375,-1.8113555908203125,-0.028839111328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T10,"[78.30000, 16.20000]",20250310 1000,"Site0 78,30000 16,20000",0.8319734930992126,32336.0,1362.0,96938.0,43476.0,-973292.0,-67247.0,97712.97265625,170835.0,6822.0,577670.0,258620.0,7373370.0,775676.0,1.7416008E12,255.88966369628906,255.46104431152344,-1.798065185546875,0.001190185546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20250310T11,"[78.30000, 16.20000]",20250310 1100,"Site0 78,30000 16,20000",0.8316454291343689,33566.0,1230.0,147318.0,50380.0,-1037645.0,-64353.0,97701.3359375,177015.0,6180.0,876482.0,298812.0,8159419.0,786049.0,1.7416044E12,256.0966491699219,255.48245239257812,-1.8572845458984375,0.022735595703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
